machine_id,time,degra_level_observed,region,route,speed,load,brake_temperature,vibration_level,rul,segment_id
8,45,4.111082585,1,1,27.69780376,0.616281697,8.277708488,0.411164444,45,37
8,46,3.904281737,1,1,22.36067138,0.609564889,14.24944556,0.301428487,44,37
8,47,4.310366943,1,0,110.7105297,0.660537659,4.953403793,0.503859205,43,37
8,48,4.209370757,1,1,28.8327353,0.717165101,14.73606093,0.731320835,42,37
8,49,3.983430491,1,1,35.17050727,0.603303391,10.06621202,0.040806067,41,37
8,50,4.193587206,1,0,102.3377073,0.5779292,13.55623731,0.356869204,40,37
8,51,4.462658459,1,1,33.25702434,0.522221081,10.33392127,0.683924194,39,37
8,52,4.501405547,1,1,27.04208144,0.76774722,10.27238612,0.370197534,38,37
8,53,4.527082464,1,0,116.4528895,0.64156279,12.54702879,0.245038111,37,37
8,54,4.604049484,1,0,93.28396038,0.627409399,14.97559706,0.540545285,36,37
8,55,4.506019464,1,1,28.86518508,0.458206975,18.21023479,0.470739928,35,37
8,56,4.636093384,1,1,28.77939005,0.600419836,10.91966913,0.442464377,34,37
8,57,4.711751126,1,1,33.04492877,0.572052905,15.26597141,0.67855547,33,37
8,58,4.832745786,1,1,34.59611057,0.644589499,9.744818395,0.615193003,32,37
8,59,4.721763294,1,0,105.5639738,0.576551359,15.46598867,0.504394833,31,37
8,60,4.848227534,1,1,32.9103335,0.59073823,15.66659769,0.64700791,30,37
8,61,4.997820016,1,1,26.01560453,0.738670066,16.99066139,0.788371367,29,37
8,62,5.057337903,1,1,34.93668944,0.34823145,13.43352718,0.880858888,28,37
8,63,5.057850105,1,1,36.6444607,0.654563358,14.03728041,0.797883561,27,37
8,64,5.03294613,1,1,23.02380768,0.452507688,11.50733203,0.670047694,26,37
8,65,5.219507471,1,0,97.28252098,0.742737546,15.17660964,0.822292453,25,37
8,66,5.234026508,1,1,26.08125173,0.847816196,17.86110571,0.777526287,24,37
8,67,5.195698696,1,1,36.02299513,0.820913701,14.12888944,0.746592055,23,37
8,68,5.079717726,1,1,25.22873491,0.569155412,10.88028782,0.510337039,22,37
8,69,5.12028776,1,0,94.97201718,0.66714532,16.20394542,0.523565184,21,37
8,70,5.273753654,1,0,116.0258053,0.532019462,19.2965087,0.759551027,20,37
8,71,5.62500963,1,0,100.4589741,0.672119892,16.13706244,0.76688216,19,37
8,72,5.980803359,1,1,21.80774962,0.772344713,13.11492577,1.047719834,18,37
8,73,5.856761235,1,1,38.40238961,0.541852879,13.5314949,0.902808804,17,37
8,74,6.341165793,1,1,32.3468588,0.96781653,20.50542797,0.639388635,16,37
8,75,6.325090241,1,0,115.4959728,0.644164283,18.58614078,0.651507298,15,37
8,76,6.183306356,1,0,99.94655618,0.563925964,17.37863734,0.815408382,14,37
8,77,6.743304006,1,1,29.81238356,0.561839453,22.99341801,1.240558182,13,37
8,78,7.070569705,1,1,26.8658262,0.561357197,23.96149153,1.312912727,12,37
8,79,7.100717317,1,1,28.87192326,0.58503629,22.22227607,1.301511405,11,37
8,80,7.894092618,1,1,28.61800412,0.629371884,24.49797105,1.444239196,10,37
8,81,7.512606124,1,1,37.29236562,0.615908791,24.3471196,1.454813231,9,37
8,82,7.782284125,1,1,25.13130689,0.719464846,23.73482696,1.670785158,8,37
8,83,7.777248604,1,0,95.37866634,0.619870969,27.50113855,1.649529298,7,37
8,84,8.548840716,1,1,30.88826722,0.63818952,28.75676773,1.798000932,6,37
8,85,8.740015982,1,1,33.7259695,0.677208666,29.0097313,1.827584406,5,37
8,86,8.89229167,1,1,31.06245543,0.492555046,34.58744427,1.774501709,4,37
8,87,8.764073086,1,1,19.1610763,0.749119722,27.88385473,2.11211957,3,37
8,88,9.095421542,1,0,102.3110865,0.569435113,34.13446184,1.849157163,2,37
8,89,10.13234846,1,1,29.98920736,0.823028876,42.44556003,2.124257833,1,37
8,90,9.890245154,1,1,31.3353215,0.49925934,0,0,0,37
8,90,0,1,1,31.3353215,0.49925934,0,0,101,38
8,91,0,1,1,39.99419354,0.762743585,2.840414863,0,100,38
8,92,0.148773796,1,1,28.80453132,0.580700257,0,0,99,38
8,93,0.133281311,1,1,30.08068252,0.658602551,0,0,98,38
8,94,0.087616669,1,1,24.22228207,0.656178981,0,0.208420787,97,38
8,95,0,1,1,26.02544861,0.637642404,0,0,96,38
8,96,0,1,1,34.51769212,0.695938937,1.16399669,0.286066832,95,38
8,97,0.250113028,1,1,28.26541589,0.698802617,0,0,94,38
8,98,0,1,1,32.1941443,0.535179727,0,0.118456699,93,38
8,99,0.196437786,1,1,28.88906777,0.666786089,1.091814549,0.14324434,92,38
8,100,0.116346717,1,1,36.93090886,0.592858433,0,0.384414099,91,38
8,101,0.307746012,1,1,22.54601715,0.631008211,0,0.103310591,90,38
8,102,0.585272937,1,1,30.16499594,0.828509706,0,0.069385731,89,38
8,103,0.440054002,1,1,25.61922418,0.80976841,1.836995598,0.175301022,88,38
8,104,0.40582187,1,1,22.22799279,0.580325753,6.697738194,0.032676236,87,38
8,105,0.324203994,1,1,33.34301314,0.535357407,4.569980622,0.060988125,86,38
8,106,0.22717536,1,0,104.6958154,0.482709122,0,0,85,38
8,107,0.29799004,1,1,29.70349565,0.678242936,0,0.010184749,84,38
8,108,0.522780438,1,1,28.98542014,0.572601508,4.447511573,0,83,38
8,109,0.89424585,1,0,83.34672344,0.664096379,5.6594291,0.085124022,82,38
8,110,1.839634747,1,1,36.09150988,0.663773413,3.963075342,0,81,38
8,111,2.014466701,1,1,22.77649705,0.798513478,0,0.1754929,80,38
8,112,1.881929454,1,1,38.14474749,0.568353273,2.257182779,0.151263576,79,38
8,113,1.914352517,1,1,28.56971758,0.752005775,4.626842998,0.071894808,78,38
8,114,2.010009528,1,1,28.54694186,0.602329375,7.301138935,0.206522448,77,38
8,115,1.941632613,1,1,22.32497848,0.579379249,0,0,76,38
8,116,2.468550435,1,1,34.82426262,0.658164709,0,0.156333083,75,38
8,117,2.299554309,1,1,30.29769122,0.657442067,0.249457595,0.288274576,74,38
8,118,2.454717343,1,0,93.91723514,0.651154185,4.709371329,0.191147601,73,38
8,119,2.550157425,1,0,93.92432629,0.514619592,7.745961178,0.155007014,72,38
8,120,2.496382881,1,0,90.0959013,0.71992852,1.545502368,0.232955808,71,38
8,121,2.766301712,1,0,85.84734852,0.732267286,8.584331064,0.318097602,70,38
8,122,2.588134686,1,1,33.84438753,0.556883926,6.716965717,0.248046693,69,38
8,123,2.794954271,1,1,21.52802233,0.628856435,8.878953966,0.309425847,68,38
8,124,3.246521008,1,1,33.83435649,0.584129284,7.901090218,0.200801234,67,38
8,125,2.995793462,1,1,24.5773513,0.796011223,7.24642762,0.318378529,66,38
8,126,2.80469798,1,1,35.24168722,0.582585475,8.146354684,0.132892643,65,38
8,127,3.04099811,1,1,33.88742335,0.702842374,6.335973186,0.402762305,64,38
8,128,2.917401001,1,1,25.67296008,0.713634295,7.454268632,0.327361846,63,38
8,129,2.927471847,1,0,97.23635151,0.813150975,6.416910878,0.181489405,62,38
8,130,3.02730035,1,0,104.4688235,0.719085208,5.61179179,0.165828343,61,38
8,131,2.99429802,1,1,27.63635374,0.658416272,3.82062857,0.272327465,60,38
8,132,3.571260622,1,1,26.71882786,0.61868729,8.208542333,0.246806289,59,38
8,133,3.310283334,1,0,101.0189718,0.475756882,3.776124124,0.093593333,58,38
8,134,3.473169328,1,1,39.82473759,0.667631292,7.916115968,0.187863461,57,38
8,135,3.574654174,1,1,27.23621054,0.662451749,10.46100208,0.430765366,56,38
8,136,3.433015209,1,1,36.59166917,0.761453257,5.38738865,0.030286119,55,38
8,137,3.393698309,1,1,25.88736073,0.770153866,7.705188618,0.370455739,54,38
8,138,3.73397337,1,1,28.04644291,0.716430365,9.044261548,0.151740874,53,38
8,139,3.780852943,1,1,29.81866883,0.71279336,9.930122402,0.547572861,52,38
8,140,3.855776757,1,1,25.34641715,0.661564214,8.644346429,0.500086812,51,38
8,141,4.026214128,1,0,98.81474249,0.82850974,7.242355807,0.428590201,50,38
8,142,3.755881645,1,1,31.49203971,0.482469333,7.531748089,0.373607258,49,38
8,143,3.628697007,1,0,91.83068892,0.876987752,4.687394695,0.258626478,48,38
8,144,3.93974609,1,1,32.35330549,0.734975258,6.028172707,0.486789934,47,38
8,145,3.988404051,1,1,27.20777246,0.690567282,12.12992696,0.119557431,46,38
8,146,3.92448972,1,0,93.9371354,0.640077675,13.80837323,0.612195875,45,38
8,147,3.783736433,1,1,31.99166854,0.763451958,9.888771298,0.64753956,44,38
8,148,3.668626026,1,0,103.0101249,0.582034403,9.599716018,0.387287991,43,38
8,149,4.100881114,1,1,35.31993613,0.738136186,11.32599077,0.436961368,42,38
8,150,4.217203296,1,1,30.69239251,0.615923063,9.959556651,0.429125883,41,38
8,151,4.72384082,1,1,33.26987564,0.648892943,14.99075284,0.376890694,40,38
8,152,5.003378642,1,1,27.89308588,0.649005364,14.17994867,0.72458412,39,38
8,153,5.042402936,1,0,107.0782187,0.792945529,10.43034685,0.581923021,38,38
8,154,4.976028479,1,0,97.82543689,0.449091171,17.20890029,0.636983188,37,38
8,155,4.955855564,1,1,22.84743965,0.65986169,15.08766459,0.613144598,36,38
8,156,4.998827353,1,0,105.5549812,0.582616181,18.43913178,0.730791353,35,38
8,157,5.171601063,1,0,99.15582106,0.767987692,12.02049035,0.373935137,34,38
8,158,5.114828363,1,1,36.50448481,0.774088892,13.37817196,0.512984486,33,38
8,159,5.322367088,1,1,26.10622396,0.628149291,10.2111523,0.752753657,32,38
8,160,5.671644548,1,1,32.33109775,0.696762138,19.23928634,0.749798243,31,38
8,161,5.48043358,1,1,31.01876378,0.512744648,10.43292495,0.795128048,30,38
8,162,5.844311177,1,1,29.86353686,0.61999312,17.92097413,0.762037828,29,38
8,163,5.714494447,1,0,94.37319917,0.804130004,17.01768308,1.048376686,28,38
8,164,5.981933912,1,0,108.7224449,0.652168837,14.17815626,0.769741973,27,38
8,165,5.981584537,1,1,24.18792128,0.588337015,25.91233407,0.904384677,26,38
8,166,5.895993078,1,1,26.60651401,0.584263206,20.67936663,0.654801877,25,38
8,167,5.860155058,1,0,101.3476979,0.628494408,16.37930032,0.953901663,24,38
8,168,5.702611877,1,1,33.08346557,0.454517402,18.50468605,1.116015421,23,38
8,169,5.96890439,1,1,37.18926783,0.537780243,16.487849,0.93661031,22,38
8,170,5.846473179,1,0,97.91872767,0.8010744,20.69225549,0.820196647,21,38
8,171,6.097682821,1,0,91.44880866,0.720834642,17.95259164,1.016270465,20,38
8,172,6.470547128,1,0,101.2349227,0.781632974,23.33325476,0.848217913,19,38
8,173,6.187974354,1,1,29.06380525,0.750534835,25.57426985,0.914307405,18,38
8,174,6.217905435,1,1,33.7489799,0.69425753,20.07957485,0.667957543,17,38
8,175,6.266615994,1,1,27.67615175,0.737031888,20.62475589,0.689989809,16,38
8,176,6.778772951,1,1,37.52233936,0.637421302,21.02059609,0.969828354,15,38
8,177,7.396919837,1,1,28.05670265,0.584413636,26.89449409,1.341193698,14,38
8,178,7.448765615,1,1,33.53892611,0.762820247,25.25220894,1.725885474,13,38
8,179,7.57897562,1,1,26.34091634,0.555073794,21.5945882,1.409778018,12,38
8,180,7.747488495,1,1,21.06303711,0.761153007,29.03365367,1.899879234,11,38
8,181,7.886892873,1,1,28.00955888,0.543288221,33.75403823,1.441804573,10,38
8,182,7.838873558,1,0,107.2046007,0.744603783,33.22231117,1.804508739,9,38
8,183,8.271332264,1,1,33.15706546,0.680954269,27.17925657,1.528928364,8,38
8,184,8.078745614,1,1,33.87566202,0.509757106,24.11270349,1.539651651,7,38
8,185,8.59403482,1,0,95.37667895,0.662213376,32.19398741,1.856132546,6,38
8,186,8.656871914,1,1,28.58040783,0.712177451,32.54142145,1.834139383,5,38
8,187,8.599431249,1,0,90.39086697,0.615769328,32.69494273,2.106057329,4,38
8,188,9.104705086,1,0,96.60616974,0.711544605,34.08138349,2.237310285,3,38
8,189,9.234918678,1,0,95.14557795,0.673618701,39.26245644,2.061786155,2,38
8,190,10.00611763,1,1,36.3510535,0.599543543,39.01780557,2.803040149,1,38
8,191,10.9938755,1,1,37.17508852,0.622923495,2.777345953,0,0,38
8,191,0,1,1,37.17508852,0.622923495,2.777345953,0,126,39
8,192,0,1,0,115.3599628,0.76507399,3.43322458,0.07192965,125,39
8,193,0,1,1,26.13776046,0.566669525,1.740054761,0,124,39
8,194,0.036458433,1,1,26.8501958,0.833008778,4.836987149,0,123,39
8,195,0.163458126,1,0,113.4833528,0.577133937,0.224245402,0,122,39
8,196,0.233512484,1,0,88.79145116,0.595779187,0,0,121,39
8,197,0.642466943,1,0,87.12642577,0.514728267,1.101061072,0,120,39
8,198,0.703113644,1,1,27.35847625,0.717185867,0.889644973,0.079592045,119,39
8,199,0.916064854,1,0,107.3006165,0.565013665,0,0.026393584,118,39
8,200,0.603909772,1,0,100.5515235,0.646463251,0.168217487,0,117,39
8,201,0.929931589,1,0,105.540693,0.562659316,0,0.009830334,116,39
8,202,0.750334952,1,1,30.27549449,0.634751529,0,0.017891114,115,39
8,203,0.818009676,1,1,38.48915764,0.458005623,1.767994418,0,114,39
8,204,0.59514057,1,1,29.58559287,0.588976024,2.451398191,0,113,39
8,205,0.762762197,1,0,105.8446406,0.877821992,2.880716723,0,112,39
8,206,1.041862444,1,1,35.08279417,0.458045128,3.010674961,0,111,39
8,207,1.078294438,1,1,33.36272927,0.657476928,9.476326857,0.293097004,110,39
8,208,1.06017171,1,1,35.24119156,0.697122817,0.040021438,0,109,39
8,209,1.095964261,1,1,27.20437061,0.468532873,7.792025902,0.308060024,108,39
8,210,0.946875957,1,1,32.56789813,0.713332122,3.333553077,0.035825967,107,39
8,211,1.140431827,1,1,32.22964034,0.513652647,1.936687566,0.084401399,106,39
8,212,1.14248274,1,0,95.35468703,0.443008029,2.826982468,0.121534866,105,39
8,213,1.357525692,1,0,97.8185481,0.655220693,4.909807548,0.125572821,104,39
8,214,1.158271818,1,1,38.91672962,0.466978196,2.880031483,0.036007186,103,39
8,215,1.36838959,1,0,101.8897631,0.486301722,2.357682874,0.097406442,102,39
8,216,1.110814212,1,1,35.2684248,0.822625954,8.373011671,0.032866142,101,39
8,217,1.709439285,1,1,23.84223923,0.592262886,6.426694639,0.235061119,100,39
8,218,1.712918031,1,0,109.5367712,0.730093827,0,0.089085009,99,39
8,219,1.606143887,1,1,38.11891088,0.632976573,1.520006322,0.223508299,98,39
8,220,1.681336762,1,1,27.90960516,0.684897673,9.006724177,0.094966022,97,39
8,221,1.787528642,1,0,89.98232432,0.82462072,1.863530062,0.150364812,96,39
8,222,1.436037566,1,1,26.61873281,0.661165538,0,0.404183045,95,39
8,223,1.918347171,1,1,24.71696924,0.499892918,0.492264273,0.077798332,94,39
8,224,2.101265884,1,1,34.228726,0.682682745,5.7954633,0.170279959,93,39
8,225,2.515095841,1,0,102.3745849,0.814388544,4.163087028,0.135481014,92,39
8,226,2.176366595,1,1,29.12127249,0.475066808,5.181554711,0.11635223,91,39
8,227,2.648504159,1,1,26.93677832,0.534208738,2.397827772,0,90,39
8,228,2.642913065,1,0,98.81690057,0.648317908,2.817729733,0,89,39
8,229,2.554064731,1,0,93.44826148,0.712940054,2.704891081,0.088479404,88,39
8,230,2.755682553,1,1,30.68938166,0.689882947,9.149124739,0.077202491,87,39
8,231,2.908448279,1,1,22.0492385,0.552613823,1.687984054,0.072894319,86,39
8,232,2.849788146,1,0,94.79825155,0.505591628,6.907542307,0.174847089,85,39
8,233,2.763531392,1,1,41.51186826,0.77268614,10.81121577,0.005147193,84,39
8,234,2.70936074,1,1,29.16286586,0.729837754,0,0,83,39
8,235,2.85949566,1,1,35.46243728,0.538373586,0.512655392,0.247410783,82,39
8,236,2.8481795,1,0,104.7098183,0.678424855,8.430557117,0.334573171,81,39
8,237,2.85907344,1,0,104.3759304,0.654268523,8.803032497,0.070753405,80,39
8,238,3.322867137,1,0,97.86227804,0.471442479,8.369899215,0.330990473,79,39
8,239,3.037952876,1,1,35.86947318,0.816261763,10.04069648,0.558994379,78,39
8,240,2.925775198,1,1,33.24496656,0.753670614,6.111415408,0.041526129,77,39
8,241,3.341885984,1,0,99.01471855,0.582433552,7.809379675,0.25588077,76,39
8,242,3.069762089,1,1,25.14068785,0.768302541,9.984739852,0.095734585,75,39
8,243,3.077915182,1,1,30.4852395,0.784004891,6.791367806,0.40294256,74,39
8,244,3.057329079,1,1,32.1744705,0.835402276,4.433039338,0.291047084,73,39
8,245,3.359365277,1,0,107.0534949,0.550214505,6.829875648,0.303360966,72,39
8,246,3.242117792,1,1,22.14183125,0.648914478,10.54738849,0.368768819,71,39
8,247,3.32535457,1,1,33.17384492,0.601887012,1.284697623,0.464099345,70,39
8,248,3.284191941,1,1,29.08427725,0.645585612,5.251342962,0.770227742,69,39
8,249,3.690284042,1,1,26.64717788,0.463088903,5.649020395,0.178521237,68,39
8,250,3.342508087,1,1,28.5101835,0.762686821,7.294431624,0.338268112,67,39
8,251,3.295260998,1,0,102.2567091,0.885667221,11.38515755,0.366902257,66,39
8,252,3.409280043,1,1,30.40047749,0.889239156,10.18085123,0.4041405,65,39
8,253,3.332008284,1,1,31.68543109,0.613716403,6.883890327,0.531420168,64,39
8,254,3.469821777,1,1,30.85556856,0.4994255,9.889034494,0.43483444,63,39
8,255,4.230406481,1,1,25.66104696,0.594861726,11.54925457,0.349652839,62,39
8,256,3.761851564,1,1,37.50727153,0.589956743,10.70081026,0.399817247,61,39
8,257,3.817871741,1,1,26.77612445,0.849569609,9.211572673,0.330611401,60,39
8,258,4.098287078,1,1,26.18994001,0.599898311,13.77249665,0.270602782,59,39
8,259,4.255156692,1,1,31.81839245,0.581517485,12.45421021,0.846965457,58,39
8,260,3.887338296,1,1,34.61188299,0.795121754,10.74970568,0.483701274,57,39
8,261,4.090986542,1,0,83.06607454,0.711050333,16.25919961,0.520570696,56,39
8,262,4.194506023,1,1,37.40748887,0.827246086,9.450245835,0.617587066,55,39
8,263,4.097316704,1,1,31.35132892,0.736130639,9.330720769,0.412435524,54,39
8,264,4.321600872,1,1,38.31934855,0.690523157,10.10001003,0.295530652,53,39
8,265,4.50921011,1,0,97.47987462,0.713106538,13.35223885,0.72479152,52,39
8,266,4.72464086,1,0,90.50472063,0.656887961,9.816115331,0.454784529,51,39
8,267,4.708565343,1,1,27.93438436,0.501906696,14.6486753,0.525579025,50,39
8,268,4.557496795,1,1,33.16605905,0.466158901,9.81375316,0.429386712,49,39
8,269,4.687506464,1,1,33.27461014,0.72183674,12.45162368,0.394629594,48,39
8,270,4.63497446,1,1,25.64863777,0.680273967,11.41373953,0.451334086,47,39
8,271,4.543434415,1,1,28.94291166,0.68964689,13.42794327,0.241549273,46,39
8,272,4.818137913,1,1,34.89906844,0.589624967,14.89639425,0.606332513,45,39
8,273,4.491655172,1,1,20.41546789,0.613416531,12.70135004,0.384939031,44,39
8,274,4.423919567,1,1,27.83954747,0.630990317,11.76860073,0.466496897,43,39
8,275,4.812583664,1,1,31.75769806,0.709849429,8.307101617,0.588922982,42,39
8,276,4.870585296,1,1,29.12142017,0.63299686,9.88628043,0.437686412,41,39
8,277,4.584700105,1,1,29.33966992,0.59531243,11.19830119,0.356897088,40,39
8,278,4.500908875,1,0,94.27280118,0.550087846,12.27358318,0.611125117,39,39
8,279,4.385394375,1,1,34.70315377,0.665750832,17.39794758,0.51108688,38,39
8,280,5.171254239,1,1,34.31690511,0.752195234,13.03903979,0.466804666,37,39
8,281,5.155472551,1,1,29.97231845,0.627332048,15.2184242,0.557648753,36,39
8,282,5.192878842,1,1,32.24742873,0.58903595,10.57976063,0.908876452,35,39
8,283,5.184326341,1,1,23.856725,0.783697096,19.55448401,0.43669707,34,39
8,284,5.201047637,1,0,105.1186318,0.59854532,17.0348447,0.657771924,33,39
8,285,5.278644819,1,1,29.46413786,0.687830643,17.40292456,0.575927396,32,39
8,286,5.134787062,1,1,28.69514489,0.618140522,17.09789079,0.820781034,31,39
8,287,5.084640953,1,0,96.57739599,0.818502119,14.48055267,0.743308085,30,39
8,288,5.265034908,1,1,33.80605149,0.568536892,12.19410798,0.466006214,29,39
8,289,5.2997037,1,1,26.93459751,0.556528718,14.54718487,0.672674112,28,39
8,290,5.527013845,1,1,29.30277613,0.533912546,16.18122933,0.910139489,27,39
8,291,5.385712729,1,1,25.12580153,0.763930116,11.62145176,0.58122154,26,39
8,292,5.761293828,1,1,32.91717907,0.532000411,10.86380116,0.817984422,25,39
8,293,5.95181049,1,1,32.22498661,0.573691226,22.44797834,0.919304897,24,39
8,294,6.000511658,1,1,34.49004225,0.714068852,11.67468413,0.815769021,23,39
8,295,6.081370114,1,1,23.77321555,0.592582686,17.70305234,0.965341247,22,39
8,296,6.024029018,1,1,38.64206238,0.573678464,13.49486498,0.80339064,21,39
8,297,5.773662381,1,0,102.5976084,0.520004983,16.33788769,0.635107978,20,39
8,298,6.449227725,1,1,22.29635337,0.457232969,16.3111544,0.74177739,19,39
8,299,6.108298772,1,0,103.1526922,0.63872927,22.44662711,0.999438027,18,39
8,300,6.313980568,1,0,100.8210636,0.596391482,21.57067674,1.148416211,17,39
8,301,6.785162692,1,0,102.4279534,0.558811895,18.9761363,0.981817654,16,39
8,302,6.870044476,1,1,26.56047269,0.761832481,17.50023324,1.070033416,15,39
8,303,7.187888602,1,1,40.72009491,0.633389603,24.27834148,1.428459489,14,39
8,304,7.447782796,1,1,35.68167351,0.865183603,25.84905798,1.138307627,13,39
8,305,7.222080431,1,0,98.89343104,0.734886076,23.3025355,1.326894706,12,39
8,306,7.687383622,1,0,96.80072931,0.738421448,30.0855455,1.392021622,11,39
8,307,7.3854846,1,0,96.15390789,0.620818938,27.35102387,1.598291011,10,39
8,308,7.707362558,1,1,21.59669556,0.824039848,28.42114635,1.560539487,9,39
8,309,8.112532182,1,1,28.36051646,0.625739148,33.42774607,1.585915073,8,39
8,310,7.989210085,1,1,33.16068638,0.65940584,30.97731361,1.333238447,7,39
8,311,8.107009271,1,1,24.71290505,0.683148096,30.81625993,1.546399644,6,39
8,312,8.357800033,1,1,34.70489215,0.622207781,30.08218542,1.621975053,5,39
8,313,8.684457163,1,0,106.9828576,0.552171335,27.39085559,1.597312767,4,39
8,314,8.370822219,1,1,36.78356186,0.658802585,30.6749565,1.865286704,3,39
8,315,9.340878701,1,1,24.8696962,0.690865266,37.10215114,2.129829397,2,39
8,316,9.562782845,1,1,28.13641181,0.641297503,32.29549041,2.226607454,1,39
8,317,10.06058548,1,0,111.8622108,0.610913591,0,0.01488106,0,39
8,317,0,1,0,111.8622108,0.610913591,0,0.01488106,107,40
8,318,0,1,1,36.84300387,0.598871649,0,0,106,40
8,319,0.235848211,1,1,20.22809557,0.742299826,0,0.146289663,105,40
8,320,0.138787711,1,1,27.18211314,0.458298543,0,0.173928966,104,40
8,321,0.636237912,1,1,30.81476027,0.614190223,3.589242564,0.114680215,103,40
8,322,0.848173036,1,0,86.07336912,0.697090054,2.188537698,0.242915608,102,40
8,323,0.592586775,1,1,29.90197055,0.664252713,0,0.019914035,101,40
8,324,1.012120541,1,1,29.17520579,0.629432682,3.010910704,0,100,40
8,325,0.745358567,1,1,27.81367545,0.711682901,0,0,99,40
8,326,1.020074749,1,1,26.10416994,0.750790949,2.381555587,0.013220366,98,40
8,327,0.799857351,1,1,20.9389226,0.6269338,5.667362704,0,97,40
8,328,0.983328901,1,1,24.01936718,0.598920155,0,0.110566754,96,40
8,329,1.131171966,1,1,32.6739864,0.70255553,0,0,95,40
8,330,0.887883412,1,1,29.05448798,0.591213933,1.707818634,0.157249624,94,40
8,331,0.983525013,1,1,28.4029275,0.552873376,5.782632432,0.172824239,93,40
8,332,0.897686081,1,1,25.59729118,0.530635898,0.716164264,0,92,40
8,333,0.939153678,1,1,34.66755689,0.604947131,1.342247893,0.044621047,91,40
8,334,1.095501421,1,0,93.25944823,0.515994613,2.992958342,0.328097973,90,40
8,335,1.004262952,1,0,106.4945215,0.557477405,0,0,89,40
8,336,1.209478545,1,0,98.50882711,0.836286375,3.384724414,0.121064179,88,40
8,337,1.274249506,1,1,34.06673081,0.511708406,0,0.177388963,87,40
8,338,1.351249085,1,0,94.32433501,0.650834415,2.312974414,0,86,40
8,339,1.216090631,1,0,90.37278463,0.664410815,5.639101713,0.100008213,85,40
8,340,1.10383779,1,1,31.44810254,0.468382593,3.111001314,0.137220058,84,40
8,341,1.063828813,1,1,18.3543867,0.54902244,1.5323191,0.083931586,83,40
8,342,1.147692151,1,1,38.66701333,0.627613242,0,0,82,40
8,343,0.94254586,1,0,89.37923311,0.848634448,0.841978046,0.247720106,81,40
8,344,1.155176202,1,1,33.54249431,0.500119505,1.120559781,0,80,40
8,345,1.050468532,1,1,26.72475036,0.603783395,5.739186605,0.052060071,79,40
8,346,1.048452108,1,1,28.48846128,0.81485718,0,0.183987564,78,40
8,347,1.464235967,1,0,100.544181,0.64536845,5.592105236,0,77,40
8,348,1.804972011,1,1,37.33288987,0.678249567,2.777989934,0,76,40
8,349,1.38902009,1,1,34.46709094,0.585480761,3.185691149,0,75,40
8,350,1.45307916,1,1,32.62260587,0.58983475,0,0.257061517,74,40
8,351,1.551044491,1,0,112.2544824,0.527252461,6.78652337,0.328254231,73,40
8,352,1.635442235,1,1,29.57957548,0.591136521,3.664467593,0,72,40
8,353,1.64180161,1,1,24.0098696,0.699372831,2.474316816,0.2335243,71,40
8,354,1.769762448,1,1,36.50128086,0.51003863,3.04064375,0.225497986,70,40
8,355,1.698844373,1,0,93.64992133,0.66288037,5.044447048,0.101807125,69,40
8,356,1.935065858,1,1,28.86782564,0.609152834,0,0,68,40
8,357,1.949708729,1,1,29.56379333,0.792966244,0.413401987,0.102729591,67,40
8,358,2.056998318,1,1,32.41224441,0.581742423,0,0.45124405,66,40
8,359,2.001479441,1,1,34.88504138,0.6531094,6.635743767,0.171328488,65,40
8,360,2.178585138,1,1,37.38666967,0.892605901,3.130983189,0.446841855,64,40
8,361,2.125354905,1,1,20.1635855,0.821858623,1.238669439,0.163102447,63,40
8,362,1.860869086,1,1,31.25349898,0.684339001,3.392216268,0,62,40
8,363,1.844861958,1,1,25.45310795,0.695759914,0,0.035077986,61,40
8,364,2.003036865,1,0,96.60305878,0.736072084,0.610256536,0.315263486,60,40
8,365,2.07004983,1,1,31.52352489,0.602839327,5.118231695,0.24174478,59,40
8,366,2.167006047,1,1,31.94608694,0.657892493,5.687517546,0,58,40
8,367,2.868099234,1,1,29.2870069,0.552126576,9.177468524,0,57,40
8,368,2.739271909,1,1,22.51890136,0.747991725,1.013676768,0.384157887,56,40
8,369,3.162385531,1,1,33.072193,0.648181141,8.230350745,0.199061474,55,40
8,370,3.136351869,1,1,36.48863456,0.554080518,11.45078853,0.15854011,54,40
8,371,2.906443297,1,1,30.62525306,0.808097655,6.568905322,0.128945449,53,40
8,372,3.068324799,1,1,36.46119069,0.589605456,8.636002591,0.103478855,52,40
8,373,3.445754808,1,1,25.341902,0.60055153,10.9487459,0.317102964,51,40
8,374,3.390454933,1,1,34.59356081,0.548095559,12.41921485,0.08863926,50,40
8,375,3.481626396,1,0,92.67533337,0.826345638,13.04957106,0.468375814,49,40
8,376,3.206807221,1,1,26.75642024,0.495493455,8.597497977,0.464468545,48,40
8,377,3.538871221,1,1,31.82353775,0.73553426,5.218361244,0.457564169,47,40
8,378,3.733450758,1,0,94.94656441,0.731695218,8.120421925,0.356035842,46,40
8,379,3.479532206,1,1,27.78416943,0.604440785,4.45402621,0.220509754,45,40
8,380,3.762580128,1,1,29.33527095,0.636041982,13.95429097,0.227035354,44,40
8,381,3.622551487,1,0,101.1110322,0.728559772,11.74352458,0.242282375,43,40
8,382,3.973233687,1,1,38.72933033,0.707489737,11.31665611,0.437502949,42,40
